Date,Timestamp,Currency,Rate_to_USD
2026-05-21,2026-05-22T09:37:35.532811,AUD,1.403
2026-05-21,2026-05-22T09:37:35.532811,BRL,5.012
2026-05-21,2026-05-22T09:37:35.532811,CAD,1.377
2026-05-21,2026-05-22T09:37:35.532811,CHF,0.78843
2026-05-21,2026-05-22T09:37:35.532811,CNY,6.8022
2026-05-21,2026-05-22T09:37:35.532811,EUR,0.86214
2026-05-21,2026-05-22T09:37:35.532811,GBP,0.74518
2026-05-21,2026-05-22T09:37:35.532811,IDR,17677
2026-05-21,2026-05-22T09:37:35.532811,INR,96.21
2026-05-21,2026-05-22T09:37:35.532811,JPY,159.14
2026-05-21,2026-05-22T09:37:35.532811,MXN,17.3515
2026-05-21,2026-05-22T09:37:35.532811,NZD,1.7072
2026-05-21,2026-05-22T09:37:35.532811,PHP,61.598
2026-05-21,2026-05-22T09:37:35.532811,THB,32.685
2026-05-21,2026-05-22T09:37:35.532811,TRY,45.613
2026-05-21,2026-05-22T09:37:35.532811,ZAR,16.5539
