Date,Timestamp,Currency,Rate_to_USD
2026-08-27,2026-08-27T17:30:04.955731,AUD,1.3908
2026-08-27,2026-08-27T17:30:04.955731,BRL,5.142
2026-08-27,2026-08-27T17:30:04.955731,CAD,1.3869
2026-08-27,2026-08-27T17:30:04.955731,CHF,0.80515
2026-08-27,2026-08-27T17:30:04.955731,CNY,6.7203
2026-08-27,2026-08-27T17:30:04.955731,EUR,0.85874
2026-08-27,2026-08-27T17:30:04.955731,GBP,0.73628
2026-08-27,2026-08-27T17:30:04.955731,IDR,17737
2026-08-27,2026-08-27T17:30:04.955731,INR,95.54
2026-08-27,2026-08-27T17:30:04.955731,JPY,159.39
2026-08-27,2026-08-27T17:30:04.955731,MXN,16.9732
2026-08-27,2026-08-27T17:30:04.955731,NZD,1.6802
2026-08-27,2026-08-27T17:30:04.955731,PHP,61.902
2026-08-27,2026-08-27T17:30:04.955731,THB,32.855
2026-08-27,2026-08-27T17:30:04.955731,TRY,48.131
2026-08-27,2026-08-27T17:30:04.955731,ZAR,15.9858
