Date,Timestamp,Currency,Rate_to_USD
2026-08-14,2026-08-15T06:45:40.560570,AUD,1.412
2026-08-14,2026-08-15T06:45:40.560570,BRL,5.1762
2026-08-14,2026-08-15T06:45:40.560570,CAD,1.3875
2026-08-14,2026-08-15T06:45:40.560570,CHF,0.81179
2026-08-14,2026-08-15T06:45:40.560570,CNY,6.7413
2026-08-14,2026-08-15T06:45:40.560570,EUR,0.86453
2026-08-14,2026-08-15T06:45:40.560570,GBP,0.73874
2026-08-14,2026-08-15T06:45:40.560570,IDR,17787
2026-08-14,2026-08-15T06:45:40.560570,INR,95.43
2026-08-14,2026-08-15T06:45:40.560570,JPY,159.01
2026-08-14,2026-08-15T06:45:40.560570,MXN,16.9959
2026-08-14,2026-08-15T06:45:40.560570,NZD,1.6981
2026-08-14,2026-08-15T06:45:40.560570,PHP,61.388
2026-08-14,2026-08-15T06:45:40.560570,THB,33.125
2026-08-14,2026-08-15T06:45:40.560570,TRY,47.884
2026-08-14,2026-08-15T06:45:40.560570,ZAR,16.1648
