Date,Timestamp,Currency,Rate_to_USD
2026-05-07,2026-05-08T07:47:59.547328,AUD,1.378
2026-05-07,2026-05-08T07:47:59.547328,BRL,4.9167
2026-05-07,2026-05-08T07:47:59.547328,CAD,1.3628
2026-05-07,2026-05-08T07:47:59.547328,CHF,0.77799
2026-05-07,2026-05-08T07:47:59.547328,CNY,6.8019
2026-05-07,2026-05-08T07:47:59.547328,EUR,0.84962
2026-05-07,2026-05-08T07:47:59.547328,GBP,0.73415
2026-05-07,2026-05-08T07:47:59.547328,IDR,17298
2026-05-07,2026-05-08T07:47:59.547328,INR,94.26
2026-05-07,2026-05-08T07:47:59.547328,JPY,156.39
2026-05-07,2026-05-08T07:47:59.547328,MXN,17.2022
2026-05-07,2026-05-08T07:47:59.547328,NZD,1.6726
2026-05-07,2026-05-08T07:47:59.547328,PHP,60.375
2026-05-07,2026-05-08T07:47:59.547328,THB,32.145
2026-05-07,2026-05-08T07:47:59.547328,TRY,45.233
2026-05-07,2026-05-08T07:47:59.547328,ZAR,16.2578
