Date,Timestamp,Currency,Rate_to_USD
2026-04-17,2026-04-19T07:26:51.445957,AUD,1.3934
2026-04-17,2026-04-19T07:26:51.445957,BRL,4.9764
2026-04-17,2026-04-19T07:26:51.445957,CAD,1.3672
2026-04-17,2026-04-19T07:26:51.445957,CHF,0.78249
2026-04-17,2026-04-19T07:26:51.445957,CNY,6.8223
2026-04-17,2026-04-19T07:26:51.445957,EUR,0.84767
2026-04-17,2026-04-19T07:26:51.445957,GBP,0.7389
2026-04-17,2026-04-19T07:26:51.445957,IDR,17180
2026-04-17,2026-04-19T07:26:51.445957,INR,92.82
2026-04-17,2026-04-19T07:26:51.445957,JPY,159.13
2026-04-17,2026-04-19T07:26:51.445957,MXN,17.2196
2026-04-17,2026-04-19T07:26:51.445957,NZD,1.6981
2026-04-17,2026-04-19T07:26:51.445957,PHP,60.07
2026-04-17,2026-04-19T07:26:51.445957,THB,32.075
2026-04-17,2026-04-19T07:26:51.445957,TRY,44.865
2026-04-17,2026-04-19T07:26:51.445957,ZAR,16.3849
