Date,Timestamp,Currency,Rate_to_USD
2026-07-22,2026-07-23T08:37:15.124907,AUD,1.4299
2026-07-22,2026-07-23T08:37:15.124907,BRL,5.0797
2026-07-22,2026-07-23T08:37:15.124907,CAD,1.4087
2026-07-22,2026-07-23T08:37:15.124907,CHF,0.81241
2026-07-22,2026-07-23T08:37:15.124907,CNY,6.773
2026-07-22,2026-07-23T08:37:15.124907,EUR,0.87658
2026-07-22,2026-07-23T08:37:15.124907,GBP,0.74807
2026-07-22,2026-07-23T08:37:15.124907,IDR,17919
2026-07-22,2026-07-23T08:37:15.124907,INR,96.57
2026-07-22,2026-07-23T08:37:15.124907,JPY,163.07
2026-07-22,2026-07-23T08:37:15.124907,MXN,17.4235
2026-07-22,2026-07-23T08:37:15.124907,NZD,1.7188
2026-07-22,2026-07-23T08:37:15.124907,PHP,61.763
2026-07-22,2026-07-23T08:37:15.124907,THB,33.81
2026-07-22,2026-07-23T08:37:15.124907,TRY,47.218
2026-07-22,2026-07-23T08:37:15.124907,ZAR,16.4755
