Date,Timestamp,Currency,Rate_to_USD
2026-03-13,2026-03-15T07:05:49.493913,AUD,1.4197
2026-03-13,2026-03-15T07:05:49.493913,BRL,5.2433
2026-03-13,2026-03-15T07:05:49.493913,CAD,1.3703
2026-03-13,2026-03-15T07:05:49.493913,CHF,0.78721
2026-03-13,2026-03-15T07:05:49.493913,CNY,6.8966
2026-03-13,2026-03-15T07:05:49.493913,EUR,0.87138
2026-03-13,2026-03-15T07:05:49.493913,GBP,0.75377
2026-03-13,2026-03-15T07:05:49.493913,IDR,16900
2026-03-13,2026-03-15T07:05:49.493913,INR,92.38
2026-03-13,2026-03-15T07:05:49.493913,JPY,159.33
2026-03-13,2026-03-15T07:05:49.493913,MXN,17.8215
2026-03-13,2026-03-15T07:05:49.493913,NZD,1.7158
2026-03-13,2026-03-15T07:05:49.493913,PHP,59.516
2026-03-13,2026-03-15T07:05:49.493913,THB,32.2
2026-03-13,2026-03-15T07:05:49.493913,TRY,44.19
2026-03-13,2026-03-15T07:05:49.493913,ZAR,16.7963
