Date,Timestamp,Currency,Rate_to_USD
2026-01-28,2026-01-29T06:56:14.776293,AUD,1.4287
2026-01-28,2026-01-29T06:56:14.776293,BRL,5.1736
2026-01-28,2026-01-29T06:56:14.776293,CAD,1.3564
2026-01-28,2026-01-29T06:56:14.776293,CHF,0.76733
2026-01-28,2026-01-29T06:56:14.776293,CNY,6.9464
2026-01-28,2026-01-29T06:56:14.776293,EUR,0.83514
2026-01-28,2026-01-29T06:56:14.776293,GBP,0.72532
2026-01-28,2026-01-29T06:56:14.776293,IDR,16742
2026-01-28,2026-01-29T06:56:14.776293,INR,91.94
2026-01-28,2026-01-29T06:56:14.776293,JPY,152.63
2026-01-28,2026-01-29T06:56:14.776293,MXN,17.1547
2026-01-28,2026-01-29T06:56:14.776293,NZD,1.6585
2026-01-28,2026-01-29T06:56:14.776293,PHP,58.755
2026-01-28,2026-01-29T06:56:14.776293,THB,31.11
2026-01-28,2026-01-29T06:56:14.776293,TRY,43.415
2026-01-28,2026-01-29T06:56:14.776293,ZAR,15.8826
