Date,Timestamp,Currency,Rate_to_USD
2026-08-11,2026-08-12T07:39:08.974156,AUD,1.4156
2026-08-11,2026-08-12T07:39:08.974156,BRL,5.1049
2026-08-11,2026-08-12T07:39:08.974156,CAD,1.3938
2026-08-11,2026-08-12T07:39:08.974156,CHF,0.81031
2026-08-11,2026-08-12T07:39:08.974156,CNY,6.7453
2026-08-11,2026-08-12T07:39:08.974156,EUR,0.86655
2026-08-11,2026-08-12T07:39:08.974156,GBP,0.74075
2026-08-11,2026-08-12T07:39:08.974156,IDR,17838
2026-08-11,2026-08-12T07:39:08.974156,INR,95.44
2026-08-11,2026-08-12T07:39:08.974156,JPY,159.2
2026-08-11,2026-08-12T07:39:08.974156,MXN,17.1223
2026-08-11,2026-08-12T07:39:08.974156,NZD,1.7007
2026-08-11,2026-08-12T07:39:08.974156,PHP,61.178
2026-08-11,2026-08-12T07:39:08.974156,THB,33.105
2026-08-11,2026-08-12T07:39:08.974156,TRY,47.727
2026-08-11,2026-08-12T07:39:08.974156,ZAR,16.179
