Date,Timestamp,Currency,Rate_to_USD
2026-03-19,2026-03-20T07:03:17.002081,AUD,1.4277
2026-03-19,2026-03-20T07:03:17.002081,BRL,5.2987
2026-03-19,2026-03-20T07:03:17.002081,CAD,1.3726
2026-03-19,2026-03-20T07:03:17.002081,CHF,0.79389
2026-03-19,2026-03-20T07:03:17.002081,CNY,6.9004
2026-03-19,2026-03-20T07:03:17.002081,EUR,0.8704
2026-03-19,2026-03-20T07:03:17.002081,GBP,0.75192
2026-03-19,2026-03-20T07:03:17.002081,IDR,16961
2026-03-19,2026-03-20T07:03:17.002081,INR,93.25
2026-03-19,2026-03-20T07:03:17.002081,JPY,158.81
2026-03-19,2026-03-20T07:03:17.002081,MXN,17.918
2026-03-19,2026-03-20T07:03:17.002081,NZD,1.7234
2026-03-19,2026-03-20T07:03:17.002081,PHP,60.155
2026-03-19,2026-03-20T07:03:17.002081,THB,32.905
2026-03-19,2026-03-20T07:03:17.002081,TRY,44.321
2026-03-19,2026-03-20T07:03:17.002081,ZAR,17.0689
