Date,Timestamp,Currency,Rate_to_USD
2026-06-24,2026-06-25T09:31:43.936993,AUD,1.4494
2026-06-24,2026-06-25T09:31:43.936993,BRL,5.1996
2026-06-24,2026-06-25T09:31:43.936993,CAD,1.4233
2026-06-24,2026-06-25T09:31:43.936993,CHF,0.8127
2026-06-24,2026-06-25T09:31:43.936993,CNY,6.8109
2026-06-24,2026-06-25T09:31:43.936993,EUR,0.88183
2026-06-24,2026-06-25T09:31:43.936993,GBP,0.75983
2026-06-24,2026-06-25T09:31:43.936993,IDR,17977
2026-06-24,2026-06-25T09:31:43.936993,INR,94.67
2026-06-24,2026-06-25T09:31:43.936993,JPY,161.68
2026-06-24,2026-06-25T09:31:43.936993,MXN,17.6197
2026-06-24,2026-06-25T09:31:43.936993,NZD,1.7721
2026-06-24,2026-06-25T09:31:43.936993,PHP,61.38
2026-06-24,2026-06-25T09:31:43.936993,THB,33.43
2026-06-24,2026-06-25T09:31:43.936993,TRY,46.489
2026-06-24,2026-06-25T09:31:43.936993,ZAR,16.6136
