Date,Timestamp,Currency,Rate_to_USD
2026-02-26,2026-02-27T07:02:03.518434,AUD,1.4044
2026-02-26,2026-02-27T07:02:03.518434,BRL,5.1258
2026-02-26,2026-02-27T07:02:03.518434,CAD,1.3674
2026-02-26,2026-02-27T07:02:03.518434,CHF,0.77366
2026-02-26,2026-02-27T07:02:03.518434,CNY,6.8413
2026-02-26,2026-02-27T07:02:03.518434,EUR,0.84645
2026-02-26,2026-02-27T07:02:03.518434,GBP,0.73802
2026-02-26,2026-02-27T07:02:03.518434,IDR,16767
2026-02-26,2026-02-27T07:02:03.518434,INR,90.93
2026-02-26,2026-02-27T07:02:03.518434,JPY,156.06
2026-02-26,2026-02-27T07:02:03.518434,MXN,17.1771
2026-02-26,2026-02-27T07:02:03.518434,NZD,1.6693
2026-02-26,2026-02-27T07:02:03.518434,PHP,57.621
2026-02-26,2026-02-27T07:02:03.518434,THB,31.06
2026-02-26,2026-02-27T07:02:03.518434,TRY,43.882
2026-02-26,2026-02-27T07:02:03.518434,ZAR,15.8763
