Date,Timestamp,Currency,Rate_to_USD
2026-09-15,2026-09-16T11:12:53.347007,AUD,1.4034
2026-09-15,2026-09-16T11:12:53.347007,BRL,5.1512
2026-09-15,2026-09-16T11:12:53.347007,CAD,1.392
2026-09-15,2026-09-16T11:12:53.347007,CHF,0.81818
2026-09-15,2026-09-16T11:12:53.347007,CNY,6.7115
2026-09-15,2026-09-16T11:12:53.347007,EUR,0.86663
2026-09-15,2026-09-16T11:12:53.347007,GBP,0.74166
2026-09-15,2026-09-16T11:12:53.347007,IDR,17697
2026-09-15,2026-09-16T11:12:53.347007,INR,95.96
2026-09-15,2026-09-16T11:12:53.347007,JPY,155.0
2026-09-15,2026-09-16T11:12:53.347007,MXN,17.1568
2026-09-15,2026-09-16T11:12:53.347007,NZD,1.7369
2026-09-15,2026-09-16T11:12:53.347007,PHP,62.802
2026-09-15,2026-09-16T11:12:53.347007,THB,33.295
2026-09-15,2026-09-16T11:12:53.347007,TRY,48.64
2026-09-15,2026-09-16T11:12:53.347007,ZAR,16.2732
