Date,Timestamp,Currency,Rate_to_USD
2026-02-02,2026-02-03T06:59:43.777463,AUD,1.4394
2026-02-02,2026-02-03T06:59:43.777463,BRL,5.2552
2026-02-02,2026-02-03T06:59:43.777463,CAD,1.3646
2026-02-02,2026-02-03T06:59:43.777463,CHF,0.77694
2026-02-02,2026-02-03T06:59:43.777463,CNY,6.9434
2026-02-02,2026-02-03T06:59:43.777463,EUR,0.84459
2026-02-02,2026-02-03T06:59:43.777463,GBP,0.73125
2026-02-02,2026-02-03T06:59:43.777463,IDR,16799
2026-02-02,2026-02-03T06:59:43.777463,INR,91.57
2026-02-02,2026-02-03T06:59:43.777463,JPY,155.06
2026-02-02,2026-02-03T06:59:43.777463,MXN,17.4096
2026-02-02,2026-02-03T06:59:43.777463,NZD,1.6643
2026-02-02,2026-02-03T06:59:43.777463,PHP,58.914
2026-02-02,2026-02-03T06:59:43.777463,THB,31.615
2026-02-02,2026-02-03T06:59:43.777463,TRY,43.492
2026-02-02,2026-02-03T06:59:43.777463,ZAR,16.0282
