Date,Timestamp,Currency,Rate_to_USD
2026-03-11,2026-03-12T07:03:32.659408,AUD,1.3984
2026-03-11,2026-03-12T07:03:32.659408,BRL,5.1711
2026-03-11,2026-03-12T07:03:32.659408,CAD,1.3593
2026-03-11,2026-03-12T07:03:32.659408,CHF,0.77981
2026-03-11,2026-03-12T07:03:32.659408,CNY,6.8662
2026-03-11,2026-03-12T07:03:32.659408,EUR,0.86348
2026-03-11,2026-03-12T07:03:32.659408,GBP,0.74573
2026-03-11,2026-03-12T07:03:32.659408,IDR,16898
2026-03-11,2026-03-12T07:03:32.659408,INR,92.07
2026-03-11,2026-03-12T07:03:32.659408,JPY,158.56
2026-03-11,2026-03-12T07:03:32.659408,MXN,17.6496
2026-03-11,2026-03-12T07:03:32.659408,NZD,1.6899
2026-03-11,2026-03-12T07:03:32.659408,PHP,59.254
2026-03-11,2026-03-12T07:03:32.659408,THB,31.765
2026-03-11,2026-03-12T07:03:32.659408,TRY,44.096
2026-03-11,2026-03-12T07:03:32.659408,ZAR,16.4018
