Date,Timestamp,Currency,Rate_to_USD
2026-08-28,2026-08-30T11:38:00.920732,AUD,1.3899
2026-08-28,2026-08-30T11:38:00.920732,BRL,5.1641
2026-08-28,2026-08-30T11:38:00.920732,CAD,1.3854
2026-08-28,2026-08-30T11:38:00.920732,CHF,0.80426
2026-08-28,2026-08-30T11:38:00.920732,CNY,6.7209
2026-08-28,2026-08-30T11:38:00.920732,EUR,0.85889
2026-08-28,2026-08-30T11:38:00.920732,GBP,0.73624
2026-08-28,2026-08-30T11:38:00.920732,IDR,17717
2026-08-28,2026-08-30T11:38:00.920732,INR,95.39
2026-08-28,2026-08-30T11:38:00.920732,JPY,159.68
2026-08-28,2026-08-30T11:38:00.920732,MXN,16.9481
2026-08-28,2026-08-30T11:38:00.920732,NZD,1.6821
2026-08-28,2026-08-30T11:38:00.920732,PHP,62.254
2026-08-28,2026-08-30T11:38:00.920732,THB,32.955
2026-08-28,2026-08-30T11:38:00.920732,TRY,48.245
2026-08-28,2026-08-30T11:38:00.920732,ZAR,16.0018
