Date,Timestamp,Currency,Rate_to_USD
2026-06-30,2026-07-01T09:58:29.388708,AUD,1.452
2026-06-30,2026-07-01T09:58:29.388708,BRL,5.1784
2026-06-30,2026-07-01T09:58:29.388708,CAD,1.4236
2026-06-30,2026-07-01T09:58:29.388708,CHF,0.80955
2026-06-30,2026-07-01T09:58:29.388708,CNY,6.7855
2026-06-30,2026-07-01T09:58:29.388708,EUR,0.87765
2026-06-30,2026-07-01T09:58:29.388708,GBP,0.75635
2026-06-30,2026-07-01T09:58:29.388708,IDR,17903
2026-06-30,2026-07-01T09:58:29.388708,INR,94.66
2026-06-30,2026-07-01T09:58:29.388708,JPY,162.44
2026-06-30,2026-07-01T09:58:29.388708,MXN,17.468
2026-06-30,2026-07-01T09:58:29.388708,NZD,1.7672
2026-06-30,2026-07-01T09:58:29.388708,PHP,61.358
2026-06-30,2026-07-01T09:58:29.388708,THB,33.23
2026-06-30,2026-07-01T09:58:29.388708,TRY,46.66
2026-06-30,2026-07-01T09:58:29.388708,ZAR,16.3721
