Date,Timestamp,Currency,Rate_to_USD
2025-11-12,2025-11-13T06:37:09.130163,AUD,1.5287
2025-11-12,2025-11-13T06:37:09.130163,BRL,5.2689
2025-11-12,2025-11-13T06:37:09.130163,CAD,1.4008
2025-11-12,2025-11-13T06:37:09.130163,CHF,0.79907
2025-11-12,2025-11-13T06:37:09.130163,CNY,7.1165
2025-11-12,2025-11-13T06:37:09.130163,EUR,0.86386
2025-11-12,2025-11-13T06:37:09.130163,GBP,0.76218
2025-11-12,2025-11-13T06:37:09.130163,IDR,16761
2025-11-12,2025-11-13T06:37:09.130163,INR,88.61
2025-11-12,2025-11-13T06:37:09.130163,JPY,154.79
2025-11-12,2025-11-13T06:37:09.130163,MXN,18.2818
2025-11-12,2025-11-13T06:37:09.130163,NZD,1.765
2025-11-12,2025-11-13T06:37:09.130163,PHP,59.153
2025-11-12,2025-11-13T06:37:09.130163,THB,32.455
2025-11-12,2025-11-13T06:37:09.130163,TRY,42.244
2025-11-12,2025-11-13T06:37:09.130163,ZAR,17.0462
