Date,Timestamp,Currency,Rate_to_USD
2025-11-11,2025-11-12T06:37:03.534255,AUD,1.5324
2025-11-11,2025-11-12T06:37:03.534255,BRL,5.2869
2025-11-11,2025-11-12T06:37:03.534255,CAD,1.4025
2025-11-11,2025-11-12T06:37:03.534255,CHF,0.80156
2025-11-11,2025-11-12T06:37:03.534255,CNY,7.1185
2025-11-11,2025-11-12T06:37:03.534255,EUR,0.86393
2025-11-11,2025-11-12T06:37:03.534255,GBP,0.7606
2025-11-11,2025-11-12T06:37:03.534255,IDR,16727
2025-11-11,2025-11-12T06:37:03.534255,INR,88.49
2025-11-11,2025-11-12T06:37:03.534255,JPY,154.18
2025-11-11,2025-11-12T06:37:03.534255,MXN,18.3654
2025-11-11,2025-11-12T06:37:03.534255,NZD,1.7692
2025-11-11,2025-11-12T06:37:03.534255,PHP,58.968
2025-11-11,2025-11-12T06:37:03.534255,THB,32.43
2025-11-11,2025-11-12T06:37:03.534255,TRY,42.235
2025-11-11,2025-11-12T06:37:03.534255,ZAR,17.1662
