Date,Timestamp,Currency,Rate_to_USD
2025-11-27,2025-11-28T06:38:19.581365,AUD,1.5323
2025-11-27,2025-11-28T06:38:19.581365,BRL,5.3477
2025-11-27,2025-11-28T06:38:19.581365,CAD,1.4045
2025-11-27,2025-11-28T06:38:19.581365,CHF,0.80589
2025-11-27,2025-11-28T06:38:19.581365,CNY,7.0834
2025-11-27,2025-11-28T06:38:19.581365,EUR,0.86311
2025-11-27,2025-11-28T06:38:19.581365,GBP,0.75557
2025-11-27,2025-11-28T06:38:19.581365,IDR,16640
2025-11-27,2025-11-28T06:38:19.581365,INR,89.4
2025-11-27,2025-11-28T06:38:19.581365,JPY,156.32
2025-11-27,2025-11-28T06:38:19.581365,MXN,18.3463
2025-11-27,2025-11-28T06:38:19.581365,NZD,1.7501
2025-11-27,2025-11-28T06:38:19.581365,PHP,58.768
2025-11-27,2025-11-28T06:38:19.581365,THB,32.225
2025-11-27,2025-11-28T06:38:19.581365,TRY,42.44
2025-11-27,2025-11-28T06:38:19.581365,ZAR,17.1731
