Date,Timestamp,Currency,Rate_to_USD
2026-02-19,2026-02-20T07:03:39.728012,AUD,1.4207
2026-02-19,2026-02-20T07:03:39.728012,BRL,5.2343
2026-02-19,2026-02-20T07:03:39.728012,CAD,1.3705
2026-02-19,2026-02-20T07:03:39.728012,CHF,0.77589
2026-02-19,2026-02-20T07:03:39.728012,CNY,6.9086
2026-02-19,2026-02-20T07:03:39.728012,EUR,0.85085
2026-02-19,2026-02-20T07:03:39.728012,GBP,0.74347
2026-02-19,2026-02-20T07:03:39.728012,IDR,16918
2026-02-19,2026-02-20T07:03:39.728012,INR,91.19
2026-02-19,2026-02-20T07:03:39.728012,JPY,154.9
2026-02-19,2026-02-20T07:03:39.728012,MXN,17.2798
2026-02-19,2026-02-20T07:03:39.728012,NZD,1.6786
2026-02-19,2026-02-20T07:03:39.728012,PHP,58.049
2026-02-19,2026-02-20T07:03:39.728012,THB,31.245
2026-02-19,2026-02-20T07:03:39.728012,TRY,43.77
2026-02-19,2026-02-20T07:03:39.728012,ZAR,16.2188
