Date,Timestamp,Currency,Rate_to_USD
2026-05-22,2026-05-23T08:25:39.600221,AUD,1.4043
2026-05-22,2026-05-23T08:25:39.600221,BRL,5.0164
2026-05-22,2026-05-23T08:25:39.600221,CAD,1.3801
2026-05-22,2026-05-23T08:25:39.600221,CHF,0.78646
2026-05-22,2026-05-23T08:25:39.600221,CNY,6.7953
2026-05-22,2026-05-23T08:25:39.600221,EUR,0.86244
2026-05-22,2026-05-23T08:25:39.600221,GBP,0.7453
2026-05-22,2026-05-23T08:25:39.600221,IDR,17695
2026-05-22,2026-05-23T08:25:39.600221,INR,95.7
2026-05-22,2026-05-23T08:25:39.600221,JPY,159.15
2026-05-22,2026-05-23T08:25:39.600221,MXN,17.3385
2026-05-22,2026-05-23T08:25:39.600221,NZD,1.7091
2026-05-22,2026-05-23T08:25:39.600221,PHP,61.621
2026-05-22,2026-05-23T08:25:39.600221,THB,32.665
2026-05-22,2026-05-23T08:25:39.600221,TRY,45.715
2026-05-22,2026-05-23T08:25:39.600221,ZAR,16.4765
