Date,Timestamp,Currency,Rate_to_USD
2026-08-31,2026-09-01T11:24:54.032167,AUD,1.3963
2026-08-31,2026-09-01T11:24:54.032167,BRL,5.1718
2026-08-31,2026-09-01T11:24:54.032167,CAD,1.3886
2026-08-31,2026-09-01T11:24:54.032167,CHF,0.80855
2026-08-31,2026-09-01T11:24:54.032167,CNY,6.7197
2026-08-31,2026-09-01T11:24:54.032167,EUR,0.86237
2026-08-31,2026-09-01T11:24:54.032167,GBP,0.7386
2026-08-31,2026-09-01T11:24:54.032167,IDR,17710
2026-08-31,2026-09-01T11:24:54.032167,INR,95.17
2026-08-31,2026-09-01T11:24:54.032167,JPY,159.73
2026-08-31,2026-09-01T11:24:54.032167,MXN,17.0083
2026-08-31,2026-09-01T11:24:54.032167,NZD,1.6902
2026-08-31,2026-09-01T11:24:54.032167,PHP,62.397
2026-08-31,2026-09-01T11:24:54.032167,THB,33.165
2026-08-31,2026-09-01T11:24:54.032167,TRY,48.262
2026-08-31,2026-09-01T11:24:54.032167,ZAR,16.1163
