Date,Timestamp,Currency,Rate_to_USD
2026-02-03,2026-02-04T07:00:24.598710,AUD,1.4262
2026-02-03,2026-02-04T07:00:24.598710,BRL,5.2271
2026-02-03,2026-02-04T07:00:24.598710,CAD,1.3656
2026-02-03,2026-02-04T07:00:24.598710,CHF,0.77731
2026-02-03,2026-02-04T07:00:24.598710,CNY,6.9381
2026-02-03,2026-02-04T07:00:24.598710,EUR,0.84739
2026-02-03,2026-02-04T07:00:24.598710,GBP,0.7307
2026-02-03,2026-02-04T07:00:24.598710,IDR,16770
2026-02-03,2026-02-04T07:00:24.598710,INR,90.14
2026-02-03,2026-02-04T07:00:24.598710,JPY,155.85
2026-02-03,2026-02-04T07:00:24.598710,MXN,17.307
2026-02-03,2026-02-04T07:00:24.598710,NZD,1.6551
2026-02-03,2026-02-04T07:00:24.598710,PHP,59.09
2026-02-03,2026-02-04T07:00:24.598710,THB,31.565
2026-02-03,2026-02-04T07:00:24.598710,TRY,43.492
2026-02-03,2026-02-04T07:00:24.598710,ZAR,15.9493
