Date,Timestamp,Currency,Rate_to_USD
2026-08-03,2026-08-04T08:45:48.451981,AUD,1.4272
2026-08-03,2026-08-04T08:45:48.451981,BRL,5.0675
2026-08-03,2026-08-04T08:45:48.451981,CAD,1.4028
2026-08-03,2026-08-04T08:45:48.451981,CHF,0.80798
2026-08-03,2026-08-04T08:45:48.451981,CNY,6.7526
2026-08-03,2026-08-04T08:45:48.451981,EUR,0.86693
2026-08-03,2026-08-04T08:45:48.451981,GBP,0.74238
2026-08-03,2026-08-04T08:45:48.451981,IDR,17977
2026-08-03,2026-08-04T08:45:48.451981,INR,95.34
2026-08-03,2026-08-04T08:45:48.451981,JPY,156.68
2026-08-03,2026-08-04T08:45:48.451981,MXN,17.3207
2026-08-03,2026-08-04T08:45:48.451981,NZD,1.7023
2026-08-03,2026-08-04T08:45:48.451981,PHP,60.927
2026-08-03,2026-08-04T08:45:48.451981,THB,33.335
2026-08-03,2026-08-04T08:45:48.451981,TRY,47.536
2026-08-03,2026-08-04T08:45:48.451981,ZAR,16.4698
