Date,Timestamp,Currency,Rate_to_USD
2026-07-02,2026-07-03T09:26:22.481296,AUD,1.4515
2026-07-02,2026-07-03T09:26:22.481296,BRL,5.201
2026-07-02,2026-07-03T09:26:22.481296,CAD,1.4214
2026-07-02,2026-07-03T09:26:22.481296,CHF,0.80709
2026-07-02,2026-07-03T09:26:22.481296,CNY,6.789
2026-07-02,2026-07-03T09:26:22.481296,EUR,0.87727
2026-07-02,2026-07-03T09:26:22.481296,GBP,0.75151
2026-07-02,2026-07-03T09:26:22.481296,IDR,18021
2026-07-02,2026-07-03T09:26:22.481296,INR,95.39
2026-07-02,2026-07-03T09:26:22.481296,JPY,161.58
2026-07-02,2026-07-03T09:26:22.481296,MXN,17.5586
2026-07-02,2026-07-03T09:26:22.481296,NZD,1.7634
2026-07-02,2026-07-03T09:26:22.481296,PHP,61.576
2026-07-02,2026-07-03T09:26:22.481296,THB,33.315
2026-07-02,2026-07-03T09:26:22.481296,TRY,46.694
2026-07-02,2026-07-03T09:26:22.481296,ZAR,16.3775
