Date,Timestamp,Currency,Rate_to_USD
2026-04-14,2026-04-15T07:56:41.792827,AUD,1.4041
2026-04-14,2026-04-15T07:56:41.792827,BRL,4.9815
2026-04-14,2026-04-15T07:56:41.792827,CAD,1.3758
2026-04-14,2026-04-15T07:56:41.792827,CHF,0.78097
2026-04-14,2026-04-15T07:56:41.792827,CNY,6.8158
2026-04-14,2026-04-15T07:56:41.792827,EUR,0.84796
2026-04-14,2026-04-15T07:56:41.792827,GBP,0.73699
2026-04-14,2026-04-15T07:56:41.792827,IDR,17131
2026-04-14,2026-04-15T07:56:41.792827,INR,93.09
2026-04-14,2026-04-15T07:56:41.792827,JPY,158.85
2026-04-14,2026-04-15T07:56:41.792827,MXN,17.228
2026-04-14,2026-04-15T07:56:41.792827,NZD,1.6952
2026-04-14,2026-04-15T07:56:41.792827,PHP,59.847
2026-04-14,2026-04-15T07:56:41.792827,THB,32.045
2026-04-14,2026-04-15T07:56:41.792827,TRY,44.725
2026-04-14,2026-04-15T07:56:41.792827,ZAR,16.3525
