Date,Timestamp,Currency,Rate_to_USD
2025-11-10,2025-11-11T06:37:20.543290,AUD,1.5306
2025-11-10,2025-11-11T06:37:20.543290,BRL,5.314
2025-11-10,2025-11-11T06:37:20.543290,CAD,1.4012
2025-11-10,2025-11-11T06:37:20.543290,CHF,0.80529
2025-11-10,2025-11-11T06:37:20.543290,CNY,7.1193
2025-11-10,2025-11-11T06:37:20.543290,EUR,0.86423
2025-11-10,2025-11-11T06:37:20.543290,GBP,0.75862
2025-11-10,2025-11-11T06:37:20.543290,IDR,16693
2025-11-10,2025-11-11T06:37:20.543290,INR,88.68
2025-11-10,2025-11-11T06:37:20.543290,JPY,154.1
2025-11-10,2025-11-11T06:37:20.543290,MXN,18.4029
2025-11-10,2025-11-11T06:37:20.543290,NZD,1.7726
2025-11-10,2025-11-11T06:37:20.543290,PHP,58.944
2025-11-10,2025-11-11T06:37:20.543290,THB,32.335
2025-11-10,2025-11-11T06:37:20.543290,TRY,42.225
2025-11-10,2025-11-11T06:37:20.543290,ZAR,17.1864
