Date,Timestamp,Currency,Rate_to_USD
2026-05-13,2026-05-14T08:43:55.422600,AUD,1.3793
2026-05-13,2026-05-14T08:43:55.422600,BRL,4.9039
2026-05-13,2026-05-14T08:43:55.422600,CAD,1.3691
2026-05-13,2026-05-14T08:43:55.422600,CHF,0.78148
2026-05-13,2026-05-14T08:43:55.422600,CNY,6.791
2026-05-13,2026-05-14T08:43:55.422600,EUR,0.85361
2026-05-13,2026-05-14T08:43:55.422600,GBP,0.74019
2026-05-13,2026-05-14T08:43:55.422600,IDR,17496
2026-05-13,2026-05-14T08:43:55.422600,INR,95.67
2026-05-13,2026-05-14T08:43:55.422600,JPY,157.77
2026-05-13,2026-05-14T08:43:55.422600,MXN,17.2232
2026-05-13,2026-05-14T08:43:55.422600,NZD,1.6858
2026-05-13,2026-05-14T08:43:55.422600,PHP,61.396
2026-05-13,2026-05-14T08:43:55.422600,THB,32.335
2026-05-13,2026-05-14T08:43:55.422600,TRY,45.418
2026-05-13,2026-05-14T08:43:55.422600,ZAR,16.45
