Date,Timestamp,Currency,Rate_to_USD
2026-01-08,2026-01-09T06:41:53.760037,AUD,1.4932
2026-01-08,2026-01-09T06:41:53.760037,BRL,5.38
2026-01-08,2026-01-09T06:41:53.760037,CAD,1.3861
2026-01-08,2026-01-09T06:41:53.760037,CHF,0.7976
2026-01-08,2026-01-09T06:41:53.760037,CNY,6.9818
2026-01-08,2026-01-09T06:41:53.760037,EUR,0.85653
2026-01-08,2026-01-09T06:41:53.760037,GBP,0.74407
2026-01-08,2026-01-09T06:41:53.760037,IDR,16836
2026-01-08,2026-01-09T06:41:53.760037,INR,89.93
2026-01-08,2026-01-09T06:41:53.760037,JPY,156.72
2026-01-08,2026-01-09T06:41:53.760037,MXN,17.964
2026-01-08,2026-01-09T06:41:53.760037,NZD,1.7399
2026-01-08,2026-01-09T06:41:53.760037,PHP,59.163
2026-01-08,2026-01-09T06:41:53.760037,THB,31.54
2026-01-08,2026-01-09T06:41:53.760037,TRY,43.048
2026-01-08,2026-01-09T06:41:53.760037,ZAR,16.5149
