Date,Timestamp,Currency,Rate_to_USD
2026-08-24,2026-08-25T06:55:15.229432,AUD,1.3963
2026-08-24,2026-08-25T06:55:15.229432,BRL,5.1499
2026-08-24,2026-08-25T06:55:15.229432,CAD,1.3849
2026-08-24,2026-08-25T06:55:15.229432,CHF,0.80264
2026-08-24,2026-08-25T06:55:15.229432,CNY,6.7227
2026-08-24,2026-08-25T06:55:15.229432,EUR,0.85734
2026-08-24,2026-08-25T06:55:15.229432,GBP,0.73345
2026-08-24,2026-08-25T06:55:15.229432,IDR,17713
2026-08-24,2026-08-25T06:55:15.229432,INR,95.76
2026-08-24,2026-08-25T06:55:15.229432,JPY,159.12
2026-08-24,2026-08-25T06:55:15.229432,MXN,16.9282
2026-08-24,2026-08-25T06:55:15.229432,NZD,1.6776
2026-08-24,2026-08-25T06:55:15.229432,PHP,61.719
2026-08-24,2026-08-25T06:55:15.229432,THB,32.685
2026-08-24,2026-08-25T06:55:15.229432,TRY,48.081
2026-08-24,2026-08-25T06:55:15.229432,ZAR,16.0029
