Date,Timestamp,Currency,Rate_to_USD
2026-01-29,2026-01-30T06:58:24.350405,AUD,1.415
2026-01-29,2026-01-30T06:58:24.350405,BRL,5.1814
2026-01-29,2026-01-30T06:58:24.350405,CAD,1.3524
2026-01-29,2026-01-30T06:58:24.350405,CHF,0.76721
2026-01-29,2026-01-30T06:58:24.350405,CNY,6.9462
2026-01-29,2026-01-30T06:58:24.350405,EUR,0.83556
2026-01-29,2026-01-30T06:58:24.350405,GBP,0.72376
2026-01-29,2026-01-30T06:58:24.350405,IDR,16782
2026-01-29,2026-01-30T06:58:24.350405,INR,91.92
2026-01-29,2026-01-30T06:58:24.350405,JPY,153.31
2026-01-29,2026-01-30T06:58:24.350405,MXN,17.1507
2026-01-29,2026-01-30T06:58:24.350405,NZD,1.6451
2026-01-29,2026-01-30T06:58:24.350405,PHP,58.996
2026-01-29,2026-01-30T06:58:24.350405,THB,31.2
2026-01-29,2026-01-30T06:58:24.350405,TRY,43.425
2026-01-29,2026-01-30T06:58:24.350405,ZAR,15.6738
