Date,Timestamp,Currency,Rate_to_USD
2026-08-06,2026-08-07T07:22:57.024494,AUD,1.42
2026-08-06,2026-08-07T07:22:57.024494,BRL,5.1237
2026-08-06,2026-08-07T07:22:57.024494,CAD,1.3998
2026-08-06,2026-08-07T07:22:57.024494,CHF,0.80974
2026-08-06,2026-08-07T07:22:57.024494,CNY,6.7491
2026-08-06,2026-08-07T07:22:57.024494,EUR,0.8664
2026-08-06,2026-08-07T07:22:57.024494,GBP,0.74255
2026-08-06,2026-08-07T07:22:57.024494,IDR,17900
2026-08-06,2026-08-07T07:22:57.024494,INR,95.23
2026-08-06,2026-08-07T07:22:57.024494,JPY,157.83
2026-08-06,2026-08-07T07:22:57.024494,MXN,17.2515
2026-08-06,2026-08-07T07:22:57.024494,NZD,1.6998
2026-08-06,2026-08-07T07:22:57.024494,PHP,60.791
2026-08-06,2026-08-07T07:22:57.024494,THB,33.065
2026-08-06,2026-08-07T07:22:57.024494,TRY,47.595
2026-08-06,2026-08-07T07:22:57.024494,ZAR,16.3095
