Date,Timestamp,Currency,Rate_to_USD
2026-03-18,2026-03-19T07:04:43.448775,AUD,1.4178
2026-03-18,2026-03-19T07:04:43.448775,BRL,5.2243
2026-03-18,2026-03-19T07:04:43.448775,CAD,1.3717
2026-03-18,2026-03-19T07:04:43.448775,CHF,0.78896
2026-03-18,2026-03-19T07:04:43.448775,CNY,6.8882
2026-03-18,2026-03-19T07:04:43.448775,EUR,0.86957
2026-03-18,2026-03-19T07:04:43.448775,GBP,0.75124
2026-03-18,2026-03-19T07:04:43.448775,IDR,16994
2026-03-18,2026-03-19T07:04:43.448775,INR,92.9
2026-03-18,2026-03-19T07:04:43.448775,JPY,159.56
2026-03-18,2026-03-19T07:04:43.448775,MXN,17.7339
2026-03-18,2026-03-19T07:04:43.448775,NZD,1.7185
2026-03-18,2026-03-19T07:04:43.448775,PHP,60.001
2026-03-18,2026-03-19T07:04:43.448775,THB,32.665
2026-03-18,2026-03-19T07:04:43.448775,TRY,44.221
2026-03-18,2026-03-19T07:04:43.448775,ZAR,16.8847
