Date,Timestamp,Currency,Rate_to_USD
2025-11-26,2025-11-27T06:38:23.948315,AUD,1.5391
2025-11-26,2025-11-27T06:38:23.948315,BRL,5.3763
2025-11-26,2025-11-27T06:38:23.948315,CAD,1.4087
2025-11-26,2025-11-27T06:38:23.948315,CHF,0.80686
2025-11-26,2025-11-27T06:38:23.948315,CNY,7.0795
2025-11-26,2025-11-27T06:38:23.948315,EUR,0.86378
2025-11-26,2025-11-27T06:38:23.948315,GBP,0.75805
2025-11-26,2025-11-27T06:38:23.948315,IDR,16649
2025-11-26,2025-11-27T06:38:23.948315,INR,89.2
2025-11-26,2025-11-27T06:38:23.948315,JPY,156.42
2025-11-26,2025-11-27T06:38:23.948315,MXN,18.3675
2025-11-26,2025-11-27T06:38:23.948315,NZD,1.7617
2025-11-26,2025-11-27T06:38:23.948315,PHP,58.826
2025-11-26,2025-11-27T06:38:23.948315,THB,32.215
2025-11-26,2025-11-27T06:38:23.948315,TRY,42.451
2025-11-26,2025-11-27T06:38:23.948315,ZAR,17.1424
