Date,Timestamp,Currency,Rate_to_USD
2026-03-20,2026-03-21T06:53:34.100768,AUD,1.4151
2026-03-20,2026-03-21T06:53:34.100768,BRL,5.2552
2026-03-20,2026-03-21T06:53:34.100768,CAD,1.3716
2026-03-20,2026-03-21T06:53:34.100768,CHF,0.78719
2026-03-20,2026-03-21T06:53:34.100768,CNY,6.8943
2026-03-20,2026-03-21T06:53:34.100768,EUR,0.86543
2026-03-20,2026-03-21T06:53:34.100768,GBP,0.74806
2026-03-20,2026-03-21T06:53:34.100768,IDR,16925
2026-03-20,2026-03-21T06:53:34.100768,INR,93.62
2026-03-20,2026-03-21T06:53:34.100768,JPY,158.77
2026-03-20,2026-03-21T06:53:34.100768,MXN,17.8174
2026-03-20,2026-03-21T06:53:34.100768,NZD,1.7069
2026-03-20,2026-03-21T06:53:34.100768,PHP,59.87
2026-03-20,2026-03-21T06:53:34.100768,THB,32.76
2026-03-20,2026-03-21T06:53:34.100768,TRY,44.307
2026-03-20,2026-03-21T06:53:34.100768,ZAR,16.8859
