Date,Timestamp,Currency,Rate_to_USD
2026-07-14,2026-07-15T08:22:09.374639,AUD,1.4404
2026-07-14,2026-07-15T08:22:09.374639,BRL,5.1233
2026-07-14,2026-07-15T08:22:09.374639,CAD,1.4112
2026-07-14,2026-07-15T08:22:09.374639,CHF,0.81166
2026-07-14,2026-07-15T08:22:09.374639,CNY,6.7801
2026-07-14,2026-07-15T08:22:09.374639,EUR,0.87681
2026-07-14,2026-07-15T08:22:09.374639,GBP,0.74717
2026-07-14,2026-07-15T08:22:09.374639,IDR,18060
2026-07-14,2026-07-15T08:22:09.374639,INR,96.2
2026-07-14,2026-07-15T08:22:09.374639,JPY,162.22
2026-07-14,2026-07-15T08:22:09.374639,MXN,17.5
2026-07-14,2026-07-15T08:22:09.374639,NZD,1.724
2026-07-14,2026-07-15T08:22:09.374639,PHP,61.694
2026-07-14,2026-07-15T08:22:09.374639,THB,33.525
2026-07-14,2026-07-15T08:22:09.374639,TRY,47.037
2026-07-14,2026-07-15T08:22:09.374639,ZAR,16.4619
