Date,Timestamp,Currency,Rate_to_USD
2026-08-17,2026-08-18T06:50:53.979970,AUD,1.4035
2026-08-17,2026-08-18T06:50:53.979970,BRL,5.2102
2026-08-17,2026-08-18T06:50:53.979970,CAD,1.3859
2026-08-17,2026-08-18T06:50:53.979970,CHF,0.80989
2026-08-17,2026-08-18T06:50:53.979970,CNY,6.7394
2026-08-17,2026-08-18T06:50:53.979970,EUR,0.86259
2026-08-17,2026-08-18T06:50:53.979970,GBP,0.73751
2026-08-17,2026-08-18T06:50:53.979970,IDR,17816
2026-08-17,2026-08-18T06:50:53.979970,INR,95.61
2026-08-17,2026-08-18T06:50:53.979970,JPY,159.23
2026-08-17,2026-08-18T06:50:53.979970,MXN,17.0091
2026-08-17,2026-08-18T06:50:53.979970,NZD,1.6901
2026-08-17,2026-08-18T06:50:53.979970,PHP,61.509
2026-08-17,2026-08-18T06:50:53.979970,THB,33.025
2026-08-17,2026-08-18T06:50:53.979970,TRY,47.902
2026-08-17,2026-08-18T06:50:53.979970,ZAR,16.1767
