Date,Timestamp,Currency,Rate_to_USD
2026-09-14,2026-09-15T11:26:49.953509,AUD,1.4026
2026-09-14,2026-09-15T11:26:49.953509,BRL,5.1566
2026-09-14,2026-09-15T11:26:49.953509,CAD,1.3887
2026-09-14,2026-09-15T11:26:49.953509,CHF,0.81647
2026-09-14,2026-09-15T11:26:49.953509,CNY,6.7084
2026-09-14,2026-09-15T11:26:49.953509,EUR,0.86573
2026-09-14,2026-09-15T11:26:49.953509,GBP,0.74104
2026-09-14,2026-09-15T11:26:49.953509,IDR,17660
2026-09-14,2026-09-15T11:26:49.953509,INR,95.56
2026-09-14,2026-09-15T11:26:49.953509,JPY,154.55
2026-09-14,2026-09-15T11:26:49.953509,MXN,17.0721
2026-09-14,2026-09-15T11:26:49.953509,NZD,1.7325
2026-09-14,2026-09-15T11:26:49.953509,PHP,62.868
2026-09-14,2026-09-15T11:26:49.953509,THB,33.25
2026-09-14,2026-09-15T11:26:49.953509,TRY,48.623
2026-09-14,2026-09-15T11:26:49.953509,ZAR,16.2492
