Date,Timestamp,Currency,Rate_to_USD
2026-06-09,2026-06-10T10:11:39.103388,AUD,1.4163
2026-06-09,2026-06-10T10:11:39.103388,BRL,5.163
2026-06-09,2026-06-10T10:11:39.103388,CAD,1.3921
2026-06-09,2026-06-10T10:11:39.103388,CHF,0.79547
2026-06-09,2026-06-10T10:11:39.103388,CNY,6.7715
2026-06-09,2026-06-10T10:11:39.103388,EUR,0.86408
2026-06-09,2026-06-10T10:11:39.103388,GBP,0.74605
2026-06-09,2026-06-10T10:11:39.103388,IDR,17950
2026-06-09,2026-06-10T10:11:39.103388,INR,95.35
2026-06-09,2026-06-10T10:11:39.103388,JPY,160.16
2026-06-09,2026-06-10T10:11:39.103388,MXN,17.3818
2026-06-09,2026-06-10T10:11:39.103388,NZD,1.7117
2026-06-09,2026-06-10T10:11:39.103388,PHP,61.485
2026-06-09,2026-06-10T10:11:39.103388,THB,32.83
2026-06-09,2026-06-10T10:11:39.103388,TRY,46.118
2026-06-09,2026-06-10T10:11:39.103388,ZAR,16.4535
