Date,Timestamp,Currency,Rate_to_USD
2026-06-25,2026-06-26T09:36:30.236884,AUD,1.4507
2026-06-25,2026-06-26T09:36:30.236884,BRL,5.2019
2026-06-25,2026-06-26T09:36:30.236884,CAD,1.424
2026-06-25,2026-06-26T09:36:30.236884,CHF,0.81317
2026-06-25,2026-06-26T09:36:30.236884,CNY,6.7982
2026-06-25,2026-06-26T09:36:30.236884,EUR,0.88168
2026-06-25,2026-06-26T09:36:30.236884,GBP,0.75986
2026-06-25,2026-06-26T09:36:30.236884,IDR,17982
2026-06-25,2026-06-26T09:36:30.236884,INR,94.39
2026-06-25,2026-06-26T09:36:30.236884,JPY,161.85
2026-06-25,2026-06-26T09:36:30.236884,MXN,17.6389
2026-06-25,2026-06-26T09:36:30.236884,NZD,1.7735
2026-06-25,2026-06-26T09:36:30.236884,PHP,61.184
2026-06-25,2026-06-26T09:36:30.236884,THB,33.4
2026-06-25,2026-06-26T09:36:30.236884,TRY,46.515
2026-06-25,2026-06-26T09:36:30.236884,ZAR,16.5615
