Date,Timestamp,Currency,Rate_to_USD
2026-09-10,2026-09-11T10:56:58.906328,AUD,1.3918
2026-09-10,2026-09-11T10:56:58.906328,BRL,5.1247
2026-09-10,2026-09-11T10:56:58.906328,CAD,1.3816
2026-09-10,2026-09-11T10:56:58.906328,CHF,0.81198
2026-09-10,2026-09-11T10:56:58.906328,CNY,6.7063
2026-09-10,2026-09-11T10:56:58.906328,EUR,0.86088
2026-09-10,2026-09-11T10:56:58.906328,GBP,0.73963
2026-09-10,2026-09-11T10:56:58.906328,IDR,17574
2026-09-10,2026-09-11T10:56:58.906328,INR,95.44
2026-09-10,2026-09-11T10:56:58.906328,JPY,154.18
2026-09-10,2026-09-11T10:56:58.906328,MXN,16.9435
2026-09-10,2026-09-11T10:56:58.906328,NZD,1.7166
2026-09-10,2026-09-11T10:56:58.906328,PHP,62.576
2026-09-10,2026-09-11T10:56:58.906328,THB,32.995
2026-09-10,2026-09-11T10:56:58.906328,TRY,48.495
2026-09-10,2026-09-11T10:56:58.906328,ZAR,16.1466
