Date,Timestamp,Currency,Rate_to_USD
2026-02-09,2026-02-10T07:13:09.991660,AUD,1.417
2026-02-09,2026-02-10T07:13:09.991660,BRL,5.1931
2026-02-09,2026-02-10T07:13:09.991660,CAD,1.3608
2026-02-09,2026-02-10T07:13:09.991660,CHF,0.76981
2026-02-09,2026-02-10T07:13:09.991660,CNY,6.9225
2026-02-09,2026-02-10T07:13:09.991660,EUR,0.84133
2026-02-09,2026-02-10T07:13:09.991660,GBP,0.73204
2026-02-09,2026-02-10T07:13:09.991660,IDR,16827
2026-02-09,2026-02-10T07:13:09.991660,INR,90.73
2026-02-09,2026-02-10T07:13:09.991660,JPY,156.19
2026-02-09,2026-02-10T07:13:09.991660,MXN,17.2118
2026-02-09,2026-02-10T07:13:09.991660,NZD,1.6562
2026-02-09,2026-02-10T07:13:09.991660,PHP,58.486
2026-02-09,2026-02-10T07:13:09.991660,THB,31.175
2026-02-09,2026-02-10T07:13:09.991660,TRY,43.589
2026-02-09,2026-02-10T07:13:09.991660,ZAR,15.9753
