Date,Timestamp,Currency,Rate_to_USD
2026-04-16,2026-04-17T07:57:14.474697,AUD,1.3941
2026-04-16,2026-04-17T07:57:14.474697,BRL,4.9882
2026-04-16,2026-04-17T07:57:14.474697,CAD,1.3728
2026-04-16,2026-04-17T07:57:14.474697,CHF,0.7834
2026-04-16,2026-04-17T07:57:14.474697,CNY,6.8213
2026-04-16,2026-04-17T07:57:14.474697,EUR,0.84875
2026-04-16,2026-04-17T07:57:14.474697,GBP,0.73836
2026-04-16,2026-04-17T07:57:14.474697,IDR,17140
2026-04-16,2026-04-17T07:57:14.474697,INR,93.24
2026-04-16,2026-04-17T07:57:14.474697,JPY,158.98
2026-04-16,2026-04-17T07:57:14.474697,MXN,17.2696
2026-04-16,2026-04-17T07:57:14.474697,NZD,1.6963
2026-04-16,2026-04-17T07:57:14.474697,PHP,59.978
2026-04-16,2026-04-17T07:57:14.474697,THB,31.985
2026-04-16,2026-04-17T07:57:14.474697,TRY,44.765
2026-04-16,2026-04-17T07:57:14.474697,ZAR,16.3848
