Date,Timestamp,Currency,Rate_to_USD
2026-04-22,2026-04-23T08:03:37.019161,AUD,1.3981
2026-04-22,2026-04-23T08:03:37.019161,BRL,4.9717
2026-04-22,2026-04-23T08:03:37.019161,CAD,1.3666
2026-04-22,2026-04-23T08:03:37.019161,CHF,0.78198
2026-04-22,2026-04-23T08:03:37.019161,CNY,6.8244
2026-04-22,2026-04-23T08:03:37.019161,EUR,0.8523
2026-04-22,2026-04-23T08:03:37.019161,GBP,0.74067
2026-04-22,2026-04-23T08:03:37.019161,IDR,17199
2026-04-22,2026-04-23T08:03:37.019161,INR,93.8
2026-04-22,2026-04-23T08:03:37.019161,JPY,159.22
2026-04-22,2026-04-23T08:03:37.019161,MXN,17.3195
2026-04-22,2026-04-23T08:03:37.019161,NZD,1.6932
2026-04-22,2026-04-23T08:03:37.019161,PHP,60.153
2026-04-22,2026-04-23T08:03:37.019161,THB,32.205
2026-04-22,2026-04-23T08:03:37.019161,TRY,44.925
2026-04-22,2026-04-23T08:03:37.019161,ZAR,16.4689
