Date,Timestamp,Currency,Rate_to_USD
2026-02-20,2026-02-23T07:12:37.925653,AUD,1.419
2026-02-20,2026-02-23T07:12:37.925653,BRL,5.2144
2026-02-20,2026-02-23T07:12:37.925653,CAD,1.3693
2026-02-20,2026-02-23T07:12:37.925653,CHF,0.77607
2026-02-20,2026-02-23T07:12:37.925653,CNY,6.9086
2026-02-20,2026-02-23T07:12:37.925653,EUR,0.84983
2026-02-20,2026-02-23T07:12:37.925653,GBP,0.74174
2026-02-20,2026-02-23T07:12:37.925653,IDR,16889
2026-02-20,2026-02-23T07:12:37.925653,INR,90.95
2026-02-20,2026-02-23T07:12:37.925653,JPY,155.21
2026-02-20,2026-02-23T07:12:37.925653,MXN,17.2006
2026-02-20,2026-02-23T07:12:37.925653,NZD,1.6795
2026-02-20,2026-02-23T07:12:37.925653,PHP,58.152
2026-02-20,2026-02-23T07:12:37.925653,THB,31.205
2026-02-20,2026-02-23T07:12:37.925653,TRY,43.846
2026-02-20,2026-02-23T07:12:37.925653,ZAR,16.0973
