Date,Timestamp,Currency,Rate_to_USD
2026-09-18,2026-09-20T11:00:58.285096,AUD,1.4045
2026-09-18,2026-09-20T11:00:58.285096,BRL,5.1359
2026-09-18,2026-09-20T11:00:58.285096,CAD,1.401
2026-09-18,2026-09-20T11:00:58.285096,CHF,0.82565
2026-09-18,2026-09-20T11:00:58.285096,CNY,6.6976
2026-09-18,2026-09-20T11:00:58.285096,EUR,0.8726
2026-09-18,2026-09-20T11:00:58.285096,GBP,0.74939
2026-09-18,2026-09-20T11:00:58.285096,IDR,17823
2026-09-18,2026-09-20T11:00:58.285096,INR,95.88
2026-09-18,2026-09-20T11:00:58.285096,JPY,157.89
2026-09-18,2026-09-20T11:00:58.285096,MXN,17.1776
2026-09-18,2026-09-20T11:00:58.285096,NZD,1.7511
2026-09-18,2026-09-20T11:00:58.285096,PHP,62.803
2026-09-18,2026-09-20T11:00:58.285096,THB,33.355
2026-09-18,2026-09-20T11:00:58.285096,TRY,48.785
2026-09-18,2026-09-20T11:00:58.285096,ZAR,16.2724
