Date,Timestamp,Currency,Rate_to_USD
2025-12-22,2025-12-23T06:41:12.764586,AUD,1.5042
2025-12-22,2025-12-23T06:41:12.764586,BRL,5.5294
2025-12-22,2025-12-23T06:41:12.764586,CAD,1.3766
2025-12-22,2025-12-23T06:41:12.764586,CHF,0.79319
2025-12-22,2025-12-23T06:41:12.764586,CNY,7.037
2025-12-22,2025-12-23T06:41:12.764586,EUR,0.85143
2025-12-22,2025-12-23T06:41:12.764586,GBP,0.74432
2025-12-22,2025-12-23T06:41:12.764586,IDR,16776
2025-12-22,2025-12-23T06:41:12.764586,INR,89.65
2025-12-22,2025-12-23T06:41:12.764586,JPY,157.32
2025-12-22,2025-12-23T06:41:12.764586,MXN,18.0026
2025-12-22,2025-12-23T06:41:12.764586,NZD,1.7269
2025-12-22,2025-12-23T06:41:12.764586,PHP,58.717
2025-12-22,2025-12-23T06:41:12.764586,THB,31.15
2025-12-22,2025-12-23T06:41:12.764586,TRY,42.81
2025-12-22,2025-12-23T06:41:12.764586,ZAR,16.6993
