Date,Timestamp,Currency,Rate_to_USD
2026-09-03,2026-09-04T10:57:43.383893,AUD,1.3902
2026-09-03,2026-09-04T10:57:43.383893,BRL,5.074
2026-09-03,2026-09-04T10:57:43.383893,CAD,1.3792
2026-09-03,2026-09-04T10:57:43.383893,CHF,0.80844
2026-09-03,2026-09-04T10:57:43.383893,CNY,6.7191
2026-09-03,2026-09-04T10:57:43.383893,EUR,0.86096
2026-09-03,2026-09-04T10:57:43.383893,GBP,0.7409
2026-09-03,2026-09-04T10:57:43.383893,IDR,17647
2026-09-03,2026-09-04T10:57:43.383893,INR,94.49
2026-09-03,2026-09-04T10:57:43.383893,JPY,156.01
2026-09-03,2026-09-04T10:57:43.383893,MXN,17.0119
2026-09-03,2026-09-04T10:57:43.383893,NZD,1.703
2026-09-03,2026-09-04T10:57:43.383893,PHP,62.51
2026-09-03,2026-09-04T10:57:43.383893,THB,32.985
2026-09-03,2026-09-04T10:57:43.383893,TRY,48.315
2026-09-03,2026-09-04T10:57:43.383893,ZAR,16.0373
