Date,Timestamp,Currency,Rate_to_USD
2026-09-08,2026-09-09T11:01:54.431467,AUD,1.3861
2026-09-08,2026-09-09T11:01:54.431467,BRL,5.1111
2026-09-08,2026-09-09T11:01:54.431467,CAD,1.3805
2026-09-08,2026-09-09T11:01:54.431467,CHF,0.81152
2026-09-08,2026-09-09T11:01:54.431467,CNY,6.7105
2026-09-08,2026-09-09T11:01:54.431467,EUR,0.86103
2026-09-08,2026-09-09T11:01:54.431467,GBP,0.73825
2026-09-08,2026-09-09T11:01:54.431467,IDR,17597
2026-09-08,2026-09-09T11:01:54.431467,INR,94.83
2026-09-08,2026-09-09T11:01:54.431467,JPY,154.3
2026-09-08,2026-09-09T11:01:54.431467,MXN,16.951
2026-09-08,2026-09-09T11:01:54.431467,NZD,1.7115
2026-09-08,2026-09-09T11:01:54.431467,PHP,62.508
2026-09-08,2026-09-09T11:01:54.431467,THB,32.915
2026-09-08,2026-09-09T11:01:54.431467,TRY,48.46
2026-09-08,2026-09-09T11:01:54.431467,ZAR,16.024
