Date,Timestamp,Currency,Rate_to_USD
2026-09-11,2026-09-14T12:20:27.075387,AUD,1.3942
2026-09-11,2026-09-14T12:20:27.075387,BRL,5.1108
2026-09-11,2026-09-14T12:20:27.075387,CAD,1.3858
2026-09-11,2026-09-14T12:20:27.075387,CHF,0.8153
2026-09-11,2026-09-14T12:20:27.075387,CNY,6.7082
2026-09-11,2026-09-14T12:20:27.075387,EUR,0.86266
2026-09-11,2026-09-14T12:20:27.075387,GBP,0.7403
2026-09-11,2026-09-14T12:20:27.075387,IDR,17603
2026-09-11,2026-09-14T12:20:27.075387,INR,95.56
2026-09-11,2026-09-14T12:20:27.075387,JPY,154.04
2026-09-11,2026-09-14T12:20:27.075387,MXN,16.9771
2026-09-11,2026-09-14T12:20:27.075387,NZD,1.7179
2026-09-11,2026-09-14T12:20:27.075387,PHP,62.629
2026-09-11,2026-09-14T12:20:27.075387,THB,33.065
2026-09-11,2026-09-14T12:20:27.075387,TRY,48.596
2026-09-11,2026-09-14T12:20:27.075387,ZAR,16.1587
