Date,Timestamp,Currency,Rate_to_USD
2026-06-26,2026-06-28T09:18:08.022585,AUD,1.4488
2026-06-26,2026-06-28T09:18:08.022585,BRL,5.1759
2026-06-26,2026-06-28T09:18:08.022585,CAD,1.4182
2026-06-26,2026-06-28T09:18:08.022585,CHF,0.80853
2026-06-26,2026-06-28T09:18:08.022585,CNY,6.7982
2026-06-26,2026-06-28T09:18:08.022585,EUR,0.87712
2026-06-26,2026-06-28T09:18:08.022585,GBP,0.75654
2026-06-26,2026-06-28T09:18:08.022585,IDR,17859
2026-06-26,2026-06-28T09:18:08.022585,INR,94.4
2026-06-26,2026-06-28T09:18:08.022585,JPY,161.65
2026-06-26,2026-06-28T09:18:08.022585,MXN,17.5156
2026-06-26,2026-06-28T09:18:08.022585,NZD,1.7701
2026-06-26,2026-06-28T09:18:08.022585,PHP,61.306
2026-06-26,2026-06-28T09:18:08.022585,THB,33.375
2026-06-26,2026-06-28T09:18:08.022585,TRY,46.625
2026-06-26,2026-06-28T09:18:08.022585,ZAR,16.4605
