Date,Timestamp,Currency,Rate_to_USD
2026-03-27,2026-03-29T07:11:51.309635,AUD,1.4527
2026-03-27,2026-03-29T07:11:51.309635,BRL,5.2561
2026-03-27,2026-03-29T07:11:51.309635,CAD,1.387
2026-03-27,2026-03-29T07:11:51.309635,CHF,0.79691
2026-03-27,2026-03-29T07:11:51.309635,CNY,6.9138
2026-03-27,2026-03-29T07:11:51.309635,EUR,0.86828
2026-03-27,2026-03-29T07:11:51.309635,GBP,0.75297
2026-03-27,2026-03-29T07:11:51.309635,IDR,16983
2026-03-27,2026-03-29T07:11:51.309635,INR,94.81
2026-03-27,2026-03-29T07:11:51.309635,JPY,159.9
2026-03-27,2026-03-29T07:11:51.309635,MXN,18.0577
2026-03-27,2026-03-29T07:11:51.309635,NZD,1.7382
2026-03-27,2026-03-29T07:11:51.309635,PHP,60.564
2026-03-27,2026-03-29T07:11:51.309635,THB,32.95
2026-03-27,2026-03-29T07:11:51.309635,TRY,44.456
2026-03-27,2026-03-29T07:11:51.309635,ZAR,17.1906
