Date,Timestamp,Currency,Rate_to_USD
2026-04-13,2026-04-14T07:55:39.981716,AUD,1.4216
2026-04-13,2026-04-14T07:55:39.981716,BRL,5.0274
2026-04-13,2026-04-14T07:55:39.981716,CAD,1.3845
2026-04-13,2026-04-14T07:55:39.981716,CHF,0.791
2026-04-13,2026-04-14T07:55:39.981716,CNY,6.8322
2026-04-13,2026-04-14T07:55:39.981716,EUR,0.85587
2026-04-13,2026-04-14T07:55:39.981716,GBP,0.7451
2026-04-13,2026-04-14T07:55:39.981716,IDR,17188
2026-04-13,2026-04-14T07:55:39.981716,INR,93.33
2026-04-13,2026-04-14T07:55:39.981716,JPY,159.83
2026-04-13,2026-04-14T07:55:39.981716,MXN,17.3913
2026-04-13,2026-04-14T07:55:39.981716,NZD,1.7187
2026-04-13,2026-04-14T07:55:39.981716,PHP,60.216
2026-04-13,2026-04-14T07:55:39.981716,THB,32.29
2026-04-13,2026-04-14T07:55:39.981716,TRY,44.718
2026-04-13,2026-04-14T07:55:39.981716,ZAR,16.591
