Date,Timestamp,Currency,Rate_to_USD
2026-07-08,2026-07-09T09:53:40.384304,AUD,1.4443
2026-07-08,2026-07-09T09:53:40.384304,BRL,5.1563
2026-07-08,2026-07-09T09:53:40.384304,CAD,1.4184
2026-07-08,2026-07-09T09:53:40.384304,CHF,0.80866
2026-07-08,2026-07-09T09:53:40.384304,CNY,6.8002
2026-07-08,2026-07-09T09:53:40.384304,EUR,0.87689
2026-07-08,2026-07-09T09:53:40.384304,GBP,0.74917
2026-07-08,2026-07-09T09:53:40.384304,IDR,18089
2026-07-08,2026-07-09T09:53:40.384304,INR,95.56
2026-07-08,2026-07-09T09:53:40.384304,JPY,162.49
2026-07-08,2026-07-09T09:53:40.384304,MXN,17.5754
2026-07-08,2026-07-09T09:53:40.384304,NZD,1.7554
2026-07-08,2026-07-09T09:53:40.384304,PHP,61.556
2026-07-08,2026-07-09T09:53:40.384304,THB,33.445
2026-07-08,2026-07-09T09:53:40.384304,TRY,46.857
2026-07-08,2026-07-09T09:53:40.384304,ZAR,16.3829
