Date,Timestamp,Currency,Rate_to_USD
2026-07-24,2026-07-26T08:32:48.223406,AUD,1.431
2026-07-24,2026-07-26T08:32:48.223406,BRL,5.0827
2026-07-24,2026-07-26T08:32:48.223406,CAD,1.4086
2026-07-24,2026-07-26T08:32:48.223406,CHF,0.81761
2026-07-24,2026-07-26T08:32:48.223406,CNY,6.7722
2026-07-24,2026-07-26T08:32:48.223406,EUR,0.87897
2026-07-24,2026-07-26T08:32:48.223406,GBP,0.75053
2026-07-24,2026-07-26T08:32:48.223406,IDR,17929
2026-07-24,2026-07-26T08:32:48.223406,INR,96.56
2026-07-24,2026-07-26T08:32:48.223406,JPY,163.82
2026-07-24,2026-07-26T08:32:48.223406,MXN,17.4803
2026-07-24,2026-07-26T08:32:48.223406,NZD,1.7277
2026-07-24,2026-07-26T08:32:48.223406,PHP,61.835
2026-07-24,2026-07-26T08:32:48.223406,THB,33.69
2026-07-24,2026-07-26T08:32:48.223406,TRY,47.346
2026-07-24,2026-07-26T08:32:48.223406,ZAR,16.8501
