Date,Timestamp,Currency,Rate_to_USD
2026-01-15,2026-01-16T06:41:45.817473,AUD,1.4954
2026-01-15,2026-01-16T06:41:45.817473,BRL,5.3817
2026-01-15,2026-01-16T06:41:45.817473,CAD,1.3904
2026-01-15,2026-01-16T06:41:45.817473,CHF,0.80127
2026-01-15,2026-01-16T06:41:45.817473,CNY,6.9673
2026-01-15,2026-01-16T06:41:45.817473,EUR,0.86029
2026-01-15,2026-01-16T06:41:45.817473,GBP,0.74621
2026-01-15,2026-01-16T06:41:45.817473,IDR,16897
2026-01-15,2026-01-16T06:41:45.817473,INR,90.3
2026-01-15,2026-01-16T06:41:45.817473,JPY,158.56
2026-01-15,2026-01-16T06:41:45.817473,MXN,17.7891
2026-01-15,2026-01-16T06:41:45.817473,NZD,1.7417
2026-01-15,2026-01-16T06:41:45.817473,PHP,59.517
2026-01-15,2026-01-16T06:41:45.817473,THB,31.395
2026-01-15,2026-01-16T06:41:45.817473,TRY,43.19
2026-01-15,2026-01-16T06:41:45.817473,ZAR,16.3721
