Date,Timestamp,Currency,Rate_to_USD
2026-09-24,2026-09-25T11:32:08.460348,AUD,1.4232
2026-09-24,2026-09-25T11:32:08.460348,BRL,5.1808
2026-09-24,2026-09-25T11:32:08.460348,CAD,1.4117
2026-09-24,2026-09-25T11:32:08.460348,CHF,0.82775
2026-09-24,2026-09-25T11:32:08.460348,CNY,6.7126
2026-09-24,2026-09-25T11:32:08.460348,EUR,0.87974
2026-09-24,2026-09-25T11:32:08.460348,GBP,0.75645
2026-09-24,2026-09-25T11:32:08.460348,IDR,17933
2026-09-24,2026-09-25T11:32:08.460348,INR,95.96
2026-09-24,2026-09-25T11:32:08.460348,JPY,158.85
2026-09-24,2026-09-25T11:32:08.460348,MXN,17.5841
2026-09-24,2026-09-25T11:32:08.460348,NZD,1.7638
2026-09-24,2026-09-25T11:32:08.460348,PHP,62.75
2026-09-24,2026-09-25T11:32:08.460348,THB,33.48
2026-09-24,2026-09-25T11:32:08.460348,TRY,48.855
2026-09-24,2026-09-25T11:32:08.460348,ZAR,16.4367
