Date,Timestamp,Currency,Rate_to_USD
2026-07-21,2026-07-22T08:35:27.110682,AUD,1.4255
2026-07-21,2026-07-22T08:35:27.110682,BRL,5.0794
2026-07-21,2026-07-22T08:35:27.110682,CAD,1.4073
2026-07-21,2026-07-22T08:35:27.110682,CHF,0.81091
2026-07-21,2026-07-22T08:35:27.110682,CNY,6.7661
2026-07-21,2026-07-22T08:35:27.110682,EUR,0.87581
2026-07-21,2026-07-22T08:35:27.110682,GBP,0.74623
2026-07-21,2026-07-22T08:35:27.110682,IDR,17898
2026-07-21,2026-07-22T08:35:27.110682,INR,96.23
2026-07-21,2026-07-22T08:35:27.110682,JPY,162.74
2026-07-21,2026-07-22T08:35:27.110682,MXN,17.3943
2026-07-21,2026-07-22T08:35:27.110682,NZD,1.7107
2026-07-21,2026-07-22T08:35:27.110682,PHP,61.741
2026-07-21,2026-07-22T08:35:27.110682,THB,33.665
2026-07-21,2026-07-22T08:35:27.110682,TRY,47.185
2026-07-21,2026-07-22T08:35:27.110682,ZAR,16.4445
