Date,Timestamp,Currency,Rate_to_USD
2026-06-05,2026-06-08T11:06:43.525108,AUD,1.4004
2026-06-05,2026-06-08T11:06:43.525108,BRL,5.0599
2026-06-05,2026-06-08T11:06:43.525108,CAD,1.3882
2026-06-05,2026-06-08T11:06:43.525108,CHF,0.78823
2026-06-05,2026-06-08T11:06:43.525108,CNY,6.7656
2026-06-05,2026-06-08T11:06:43.525108,EUR,0.85911
2026-06-05,2026-06-08T11:06:43.525108,GBP,0.74255
2026-06-05,2026-06-08T11:06:43.525108,IDR,18070
2026-06-05,2026-06-08T11:06:43.525108,INR,94.95
2026-06-05,2026-06-08T11:06:43.525108,JPY,159.86
2026-06-05,2026-06-08T11:06:43.525108,MXN,17.2706
2026-06-05,2026-06-08T11:06:43.525108,NZD,1.7015
2026-06-05,2026-06-08T11:06:43.525108,PHP,61.454
2026-06-05,2026-06-08T11:06:43.525108,THB,32.635
2026-06-05,2026-06-08T11:06:43.525108,TRY,46.084
2026-06-05,2026-06-08T11:06:43.525108,ZAR,16.2705
