Date,Timestamp,Currency,Rate_to_USD
2026-01-07,2026-01-08T06:41:48.047741,AUD,1.4864
2026-01-07,2026-01-08T06:41:48.047741,BRL,5.3916
2026-01-07,2026-01-08T06:41:48.047741,CAD,1.3809
2026-01-07,2026-01-08T06:41:48.047741,CHF,0.7963
2026-01-07,2026-01-08T06:41:48.047741,CNY,6.9912
2026-01-07,2026-01-08T06:41:48.047741,EUR,0.85587
2026-01-07,2026-01-08T06:41:48.047741,GBP,0.74153
2026-01-07,2026-01-08T06:41:48.047741,IDR,16768
2026-01-07,2026-01-08T06:41:48.047741,INR,89.85
2026-01-07,2026-01-08T06:41:48.047741,JPY,156.55
2026-01-07,2026-01-08T06:41:48.047741,MXN,17.981
2026-01-07,2026-01-08T06:41:48.047741,NZD,1.7289
2026-01-07,2026-01-08T06:41:48.047741,PHP,59.316
2026-01-07,2026-01-08T06:41:48.047741,THB,31.33
2026-01-07,2026-01-08T06:41:48.047741,TRY,43.043
2026-01-07,2026-01-08T06:41:48.047741,ZAR,16.4543
