Date,Timestamp,Currency,Rate_to_USD
2026-07-07,2026-07-08T08:36:15.269704,AUD,1.4393
2026-07-07,2026-07-08T08:36:15.269704,BRL,5.1413
2026-07-07,2026-07-08T08:36:15.269704,CAD,1.4218
2026-07-07,2026-07-08T08:36:15.269704,CHF,0.80626
2026-07-07,2026-07-08T08:36:15.269704,CNY,6.7935
2026-07-07,2026-07-08T08:36:15.269704,EUR,0.87466
2026-07-07,2026-07-08T08:36:15.269704,GBP,0.74706
2026-07-07,2026-07-08T08:36:15.269704,IDR,17891
2026-07-07,2026-07-08T08:36:15.269704,INR,94.97
2026-07-07,2026-07-08T08:36:15.269704,JPY,161.89
2026-07-07,2026-07-08T08:36:15.269704,MXN,17.4238
2026-07-07,2026-07-08T08:36:15.269704,NZD,1.757
2026-07-07,2026-07-08T08:36:15.269704,PHP,61.433
2026-07-07,2026-07-08T08:36:15.269704,THB,33.26
2026-07-07,2026-07-08T08:36:15.269704,TRY,46.84
2026-07-07,2026-07-08T08:36:15.269704,ZAR,16.2378
