Date,Timestamp,Currency,Rate_to_USD
2026-07-01,2026-07-02T09:21:14.987973,AUD,1.4511
2026-07-01,2026-07-02T09:21:14.987973,BRL,5.1874
2026-07-01,2026-07-02T09:21:14.987973,CAD,1.4224
2026-07-01,2026-07-02T09:21:14.987973,CHF,0.81121
2026-07-01,2026-07-02T09:21:14.987973,CNY,6.7945
2026-07-01,2026-07-02T09:21:14.987973,EUR,0.8785
2026-07-01,2026-07-02T09:21:14.987973,GBP,0.75528
2026-07-01,2026-07-02T09:21:14.987973,IDR,17961
2026-07-01,2026-07-02T09:21:14.987973,INR,95.25
2026-07-01,2026-07-02T09:21:14.987973,JPY,162.71
2026-07-01,2026-07-02T09:21:14.987973,MXN,17.5341
2026-07-01,2026-07-02T09:21:14.987973,NZD,1.7631
2026-07-01,2026-07-02T09:21:14.987973,PHP,61.645
2026-07-01,2026-07-02T09:21:14.987973,THB,33.385
2026-07-01,2026-07-02T09:21:14.987973,TRY,46.672
2026-07-01,2026-07-02T09:21:14.987973,ZAR,16.4336
