Date,Timestamp,Currency,Rate_to_USD
2026-05-27,2026-05-28T10:12:49.286712,AUD,1.4025
2026-05-27,2026-05-28T10:12:49.286712,BRL,5.0458
2026-05-27,2026-05-28T10:12:49.286712,CAD,1.3834
2026-05-27,2026-05-28T10:12:49.286712,CHF,0.78654
2026-05-27,2026-05-28T10:12:49.286712,CNY,6.7821
2026-05-27,2026-05-28T10:12:49.286712,EUR,0.85933
2026-05-27,2026-05-28T10:12:49.286712,GBP,0.74433
2026-05-27,2026-05-28T10:12:49.286712,IDR,17837
2026-05-27,2026-05-28T10:12:49.286712,INR,95.69
2026-05-27,2026-05-28T10:12:49.286712,JPY,159.42
2026-05-27,2026-05-28T10:12:49.286712,MXN,17.3189
2026-05-27,2026-05-28T10:12:49.286712,NZD,1.6992
2026-05-27,2026-05-28T10:12:49.286712,PHP,61.455
2026-05-27,2026-05-28T10:12:49.286712,THB,32.62
2026-05-27,2026-05-28T10:12:49.286712,TRY,45.904
2026-05-27,2026-05-28T10:12:49.286712,ZAR,16.3595
